"id","label","longitude","latitude","start_date","end_date"
43,"NonForest",-65.2428792386263,-10.058173442281,2018-08-12,2019-07-28
44,"Pasture",-65.2828451821504,-10.2542895795452,2018-08-12,2019-07-28
45,"NatNonForest",-65.2402992056797,-10.9297060958352,2018-08-12,2019-07-28
46,"NonForest",-65.439307999863,-10.921405246746,2018-08-12,2019-07-28
47,"NonForest",-65.5167885631227,-10.6065062036535,2018-08-12,2019-07-28
48,"Deforestatio",-65.0196800449811,-10.4140361649365,2018-08-12,2019-07-28
49,"NonForest",-65.2060225204267,-10.6692134571555,2018-08-12,2019-07-28
50,"NonForest",-64.983020067087,-10.1435379094089,2018-08-12,2019-07-28
51,"Deforestatio",-65.1728293097565,-9.94683563762032,2018-08-12,2019-07-28
52,"NonForest",-64.9876360916044,-10.7970438885253,2018-08-12,2019-07-28
53,"NonForest",-65.1325954741731,-10.3691960207017,2018-08-12,2019-07-28
54,"NatNonForest",-64.8511092101707,-10.6274920012007,2018-08-12,2019-07-28
55,"Forest",-65.589202117613,-10.5612824981531,2018-08-12,2019-07-28
56,"Pasture",-65.0124336635284,-10.7176121343334,2018-08-12,2019-07-28
57,"Pasture",-65.4488763448666,-10.8503030504969,2018-08-12,2019-07-28
58,"Forest",-65.7370696754304,-10.3039938119349,2018-08-12,2019-07-28
59,"Deforestatio",-65.0303066104033,-10.4052914861581,2018-08-12,2019-07-28
60,"Deforestatio",-64.8680836343259,-10.4112505745829,2018-08-12,2019-07-28
61,"NonForest",-65.4072769919017,-10.9179540592171,2018-08-12,2019-07-28
62,"NatNonForest",-65.2579810641408,-10.885472982341,2018-08-12,2019-07-28
63,"NatNonForest",-65.0878353947498,-10.9156010997969,2018-08-12,2019-07-28
64,"Deforestatio",-65.1797589722871,-10.8671493733096,2018-08-12,2019-07-28
65,"Deforestatio",-65.3084321421078,-10.0560957893633,2018-08-12,2019-07-28
66,"Pasture",-64.899058080833,-10.0145839913896,2018-08-12,2019-07-28
67,"Pasture",-65.0604488529381,-10.7895171468913,2018-08-12,2019-07-28
68,"NonForest",-65.4442022572268,-10.8713046446248,2018-08-12,2019-07-28
69,"NatNonForest",-65.1074998121667,-10.7459062551762,2018-08-12,2019-07-28
70,"NonForest",-65.2241920511694,-10.3093764282724,2018-08-12,2019-07-28
71,"NonForest",-65.3200834547739,-10.4048600612179,2018-08-12,2019-07-28
72,"NonForest",-65.0720412642267,-10.6930880626179,2018-08-12,2019-07-28
73,"NonForest",-65.296433848974,-9.9968920223179,2018-08-12,2019-07-28
74,"NonForest",-64.794681496243,-10.2534667417567,2018-08-12,2019-07-28
75,"NonForest",-64.7419125279088,-10.0828878161178,2018-08-12,2019-07-28
76,"NonForest",-65.281940647269,-10.2043175457166,2018-08-12,2019-07-28
77,"NonForest",-65.1865089863585,-10.6621200791222,2018-08-12,2019-07-28
78,"Pasture",-65.5995491883693,-10.5863162052608,2018-08-12,2019-07-28
79,"Forest",-65.2172117126747,-10.1054351123567,2018-08-12,2019-07-28
80,"Pasture",-64.8518435170672,-10.7186085379595,2018-08-12,2019-07-28
81,"NonForest",-64.9600392884517,-10.0245349715011,2018-08-12,2019-07-28
82,"NonForest",-65.4586252043914,-10.8909790147735,2018-08-12,2019-07-28
83,"Deforestatio",-65.0155785012876,-10.0684947603441,2018-08-12,2019-07-28
84,"NonForest",-65.076998582723,-10.6829318561787,2018-08-12,2019-07-28
85,"Forest",-65.2466696595894,-9.99949120789612,2018-08-12,2019-07-28
86,"Forest",-65.1913763690138,-10.3020989559204,2018-08-12,2019-07-28
87,"Pasture",-64.9802072420063,-10.5962422748097,2018-08-12,2019-07-28
88,"NatNonForest",-65.0242572120336,-10.859174234954,2018-08-12,2019-07-28
89,"Pasture",-65.7013665680199,-10.7818753826042,2018-08-12,2019-07-28
90,"NatNonForest",-65.0485823547413,-10.8728423427468,2018-08-12,2019-07-28
91,"NonForest",-64.7807860465552,-10.0848501172264,2018-08-12,2019-07-28
92,"Deforestatio",-65.1830208007654,-10.0395933005471,2018-08-12,2019-07-28
93,"NonForest",-64.754434339992,-10.0872513658158,2018-08-12,2019-07-28
94,"NonForest",-64.738090243841,-10.3533101896069,2018-08-12,2019-07-28
95,"Deforestatio",-65.1606291067729,-10.0184092164819,2018-08-12,2019-07-28
96,"Pasture",-65.3929844912287,-10.411914704082,2018-08-12,2019-07-28
97,"NonForest",-65.1228640217536,-10.5890761157388,2018-08-12,2019-07-28
98,"NonForest",-64.9767680561013,-10.1207962870003,2018-08-12,2019-07-28
99,"Pasture",-64.9920461884476,-10.0833715797983,2018-08-12,2019-07-28
100,"Deforestatio",-64.886059375808,-9.97461108670382,2018-08-12,2019-07-28
101,"Pasture",-65.4984559290277,-10.7104776878844,2018-08-12,2019-07-28
102,"Forest",-64.8134748255131,-10.2358244535401,2018-08-12,2019-07-28
103,"Pasture",-65.4204876722103,-10.6607592283387,2018-08-12,2019-07-28
104,"Deforestatio",-64.7430834609711,-10.2817731772553,2018-08-12,2019-07-28
105,"NatNonForest",-64.9790504128171,-10.7142104347619,2018-08-12,2019-07-28
106,"NatNonForest",-64.9853592692158,-10.700521264233,2018-08-12,2019-07-28
107,"Deforestatio",-64.8444873543027,-9.99283345738953,2018-08-12,2019-07-28
108,"Pasture",-65.1130327164186,-10.351609619132,2018-08-12,2019-07-28
109,"NatNonForest",-65.0843665460838,-10.9296343602679,2018-08-12,2019-07-28
110,"Forest",-64.7415485993072,-10.3181241295872,2018-08-12,2019-07-28
111,"NonForest",-64.9883388303191,-10.0588971886885,2018-08-12,2019-07-28
112,"Deforestatio",-65.0747818881532,-10.8132832055597,2018-08-12,2019-07-28
113,"Water",-65.6961266769066,-10.0458457715023,2018-08-12,2019-07-28
114,"NonForest",-65.3026474139391,-10.8795379049185,2018-08-12,2019-07-28
115,"Deforestatio",-65.332272309006,-10.6299797323793,2018-08-12,2019-07-28
116,"NonForest",-65.3723810110854,-10.4034828825479,2018-08-12,2019-07-28
117,"NonForest",-64.7647840262183,-10.2443189222361,2018-08-12,2019-07-28
118,"Deforestatio",-65.0105825839281,-9.98310385182179,2018-08-12,2019-07-28
119,"Forest",-65.4933286833508,-10.6307293806163,2018-08-12,2019-07-28
120,"NonForest",-65.1577982456762,-10.6464121521489,2018-08-12,2019-07-28
121,"NonForest",-65.4174260503953,-10.5851459313017,2018-08-12,2019-07-28
122,"NonForest",-65.3423347590214,-10.8451680538201,2018-08-12,2019-07-28
123,"NatNonForest",-65.2593359876882,-10.7367051380758,2018-08-12,2019-07-28
124,"Pasture",-65.1410618996888,-9.96855245537437,2018-08-12,2019-07-28
125,"Deforestatio",-65.13488816483,-10.0284277790813,2018-08-12,2019-07-28
126,"NonForest",-64.9101517867832,-10.7317251227459,2018-08-12,2019-07-28
127,"Forest",-65.1460141918651,-10.3153281451075,2018-08-12,2019-07-28
128,"Pasture",-65.3135418015509,-10.3843020684247,2018-08-12,2019-07-28
129,"NatNonForest",-64.9007123259503,-10.8876232618203,2018-08-12,2019-07-28
130,"Forest",-65.4275420334673,-10.4656035490877,2018-08-12,2019-07-28
131,"Deforestatio",-65.0102821470397,-9.96385191049952,2018-08-12,2019-07-28
132,"Deforestatio",-64.7533753569753,-10.3271005401692,2018-08-12,2019-07-28
133,"Deforestatio",-64.8209438891294,-9.95743479686112,2018-08-12,2019-07-28
134,"Deforestatio",-64.9162534229767,-10.6113724319592,2018-08-12,2019-07-28
135,"Pasture",-64.742713159287,-10.1129886836317,2018-08-12,2019-07-28
136,"Pasture",-65.4230273619726,-10.9208117553035,2018-08-12,2019-07-28
137,"NonForest",-65.3122052970253,-10.6219946487837,2018-08-12,2019-07-28
138,"Pasture",-65.0496197002848,-10.8908223684694,2018-08-12,2019-07-28
139,"NonForest",-64.9807806512332,-10.0459257346275,2018-08-12,2019-07-28
140,"NonForest",-65.012254558915,-9.97324091454436,2018-08-12,2019-07-28
141,"Forest",-65.6180653387688,-10.4428611284072,2018-08-12,2019-07-28
142,"Pasture",-65.2452920630206,-10.1822481295324,2018-08-12,2019-07-28
143,"Pasture",-64.8919704275351,-10.7331921819881,2018-08-12,2019-07-28
144,"NatNonForest",-64.8417192829743,-10.6464404832222,2018-08-12,2019-07-28
145,"NatNonForest",-64.8188429770766,-10.6105950851842,2018-08-12,2019-07-28
146,"Deforestatio",-64.8770857735187,-10.6911577183615,2018-08-12,2019-07-28
147,"NonForest",-65.3268258842476,-9.9627901769402,2018-08-12,2019-07-28
148,"Pasture",-65.2014563588886,-10.656863651698,2018-08-12,2019-07-28
149,"Forest",-65.6438076418711,-10.3344963785643,2018-08-12,2019-07-28
150,"NatNonForest",-65.2074571681546,-10.7285822826622,2018-08-12,2019-07-28
151,"Deforestatio",-65.0118989749827,-10.0781891893107,2018-08-12,2019-07-28
152,"Pasture",-65.5126243651844,-10.7885252138913,2018-08-12,2019-07-28
153,"Deforestatio",-65.4681221281772,-10.2141677524089,2018-08-12,2019-07-28
154,"Pasture",-64.7791237334094,-10.213322826763,2018-08-12,2019-07-28
155,"NonForest",-65.2554211908544,-10.2214930795619,2018-08-12,2019-07-28
156,"Forest",-65.5657300469867,-10.1572107075617,2018-08-12,2019-07-28
157,"NatNonForest",-65.2293006343542,-10.7411697368243,2018-08-12,2019-07-28
158,"NatNonForest",-65.2425736606299,-10.8915508040716,2018-08-12,2019-07-28
159,"NonForest",-65.2954245694956,-10.1122198325636,2018-08-12,2019-07-28
160,"Deforestatio",-64.9698771650024,-10.3348908042856,2018-08-12,2019-07-28
161,"Forest",-65.582903415679,-10.7779170337522,2018-08-12,2019-07-28
162,"Deforestatio",-64.7461990206336,-10.4323698395129,2018-08-12,2019-07-28
163,"NonForest",-65.2798515871192,-10.5707173244286,2018-08-12,2019-07-28
164,"NonForest",-65.2546662423381,-10.1269621848072,2018-08-12,2019-07-28
165,"NonForest",-64.9375180654748,-10.665297516474,2018-08-12,2019-07-28
166,"NonForest",-65.1821301574292,-10.7651841636866,2018-08-12,2019-07-28
167,"NatNonForest",-65.1291410528055,-10.8208668394008,2018-08-12,2019-07-28
168,"NonForest",-65.0604861127854,-10.0736412918208,2018-08-12,2019-07-28
169,"Forest",-65.7356973871086,-10.3035536954149,2018-08-12,2019-07-28
170,"Pasture",-65.1783477827025,-10.0362798475629,2018-08-12,2019-07-28
171,"Deforestatio",-64.7504009901287,-10.1005623712947,2018-08-12,2019-07-28
172,"NonForest",-64.9277577365825,-10.0560014149722,2018-08-12,2019-07-28
173,"NonForest",-64.8825035888922,-10.069550604373,2018-08-12,2019-07-28
174,"Deforestatio",-64.893872860158,-10.2959329371205,2018-08-12,2019-07-28
175,"Deforestatio",-64.7522050072179,-10.4448126515163,2018-08-12,2019-07-28
176,"NonForest",-65.2959054953387,-10.8108145057196,2018-08-12,2019-07-28
177,"NonForest",-64.8521231274003,-10.6743120747541,2018-08-12,2019-07-28
178,"Deforestatio",-64.8836654978885,-10.1437615557051,2018-08-12,2019-07-28
179,"Deforestatio",-64.9451010156412,-10.2244880454072,2018-08-12,2019-07-28
180,"NonForest",-65.3211244524029,-10.8450575793862,2018-08-12,2019-07-28
181,"Deforestatio",-64.9276506287246,-10.0379226193106,2018-08-12,2019-07-28
182,"NonForest",-65.3557176431373,-10.323626847685,2018-08-12,2019-07-28
183,"NonForest",-65.3885062475501,-10.8688510482229,2018-08-12,2019-07-28
184,"Forest",-65.1433423732627,-9.96871858853218,2018-08-12,2019-07-28
185,"NonForest",-64.7396603704538,-10.1221358085106,2018-08-12,2019-07-28
186,"NonForest",-65.2960542082544,-10.4146129900424,2018-08-12,2019-07-28
187,"NonForest",-65.0946508777157,-10.7250238494983,2018-08-12,2019-07-28
188,"Forest",-65.1827212161516,-10.1574549731144,2018-08-12,2019-07-28
189,"Forest",-65.1668187215123,-10.0851629073611,2018-08-12,2019-07-28
190,"Forest",-65.6478109295189,-10.505952695302,2018-08-12,2019-07-28
191,"Deforestatio",-64.8141801027157,-9.9545786929338,2018-08-12,2019-07-28
192,"NonForest",-65.1789404017854,-10.6385834901199,2018-08-12,2019-07-28
193,"Forest",-65.1654381912058,-10.9099101411011,2018-08-12,2019-07-28
194,"NonForest",-65.1708867934656,-10.7139268000936,2018-08-12,2019-07-28
195,"Deforestatio",-65.0398927249459,-9.98943393169848,2018-08-12,2019-07-28
196,"Deforestatio",-64.9489566370533,-10.183244760034,2018-08-12,2019-07-28
197,"Deforestatio",-65.029683880863,-10.0633465139306,2018-08-12,2019-07-28
198,"NatNonForest",-65.1190248381179,-10.7339875860081,2018-08-12,2019-07-28
199,"Deforestatio",-65.4721053546145,-10.2219993365087,2018-08-12,2019-07-28
200,"NonForest",-64.8313564197733,-9.97681435914491,2018-08-12,2019-07-28
318,"Forest",-64.9159808172932,-10.9154598419553,2018-08-12,2019-07-28
371,"Forest",-65.3700609414131,-10.410548971216,2018-08-12,2019-07-28
398,"Forest",-64.8922385296017,-10.2513764087549,2018-08-12,2019-07-28
367,"Forest",-64.970643121214,-10.9105028306282,2018-08-12,2019-07-28
287,"NonForest",-65.668339077188,-10.7149416909466,2018-08-12,2019-07-28
282,"Forest",-65.6709784910889,-10.0362914763976,2018-08-12,2019-07-28
400,"Forest",-65.5243081038949,-10.190062700474,2018-08-12,2019-07-28
243,"NonForest",-65.5541646059789,-10.8375200281439,2018-08-12,2019-07-28
360,"Forest",-65.6745424933307,-9.9593727173895,2018-08-12,2019-07-28
381,"Forest",-64.9997173172194,-10.0700373864178,2018-08-12,2019-07-28
353,"Forest",-64.9206618165455,-10.54156072586,2018-08-12,2019-07-28
215,"NatNonForest",-64.747564676448,-10.5940035868584,2018-08-12,2019-07-28
377,"Forest",-65.0989115566989,-10.8255027813629,2018-08-12,2019-07-28
334,"Forest",-65.5875632587637,-10.2407102148793,2018-08-12,2019-07-28
273,"Forest",-65.0381877812957,-10.3533576979191,2018-08-12,2019-07-28
355,"Forest",-64.8755157911298,-10.3866188828951,2018-08-12,2019-07-28
362,"Forest",-64.8398287611909,-10.466919457223,2018-08-12,2019-07-28
206,"NonForest",-65.4532830138448,-10.8077067357448,2018-08-12,2019-07-28
223,"Forest",-65.5567709832609,-10.3703482153994,2018-08-12,2019-07-28
257,"Forest",-65.5621844598217,-10.4409653682714,2018-08-12,2019-07-28
322,"Forest",-64.7728495962452,-10.8252893024182,2018-08-12,2019-07-28
210,"Forest",-65.5947304347686,-10.190866345825,2018-08-12,2019-07-28
265,"Forest",-65.4770110619981,-10.0292130083831,2018-08-12,2019-07-28
312,"Forest",-65.6190576345074,-10.4196318837624,2018-08-12,2019-07-28
316,"Forest",-64.9148774968296,-10.7708367607142,2018-08-12,2019-07-28
374,"Forest",-65.5930097393121,-10.7093436162956,2018-08-12,2019-07-28
289,"Forest",-64.9804917472935,-9.96818810658985,2018-08-12,2019-07-28
254,"Forest",-65.7415265012884,-10.9072813535859,2018-08-12,2019-07-28
315,"Forest",-65.538191205004,-10.7749434958649,2018-08-12,2019-07-28
325,"NonForest",-64.740818550748,-10.0489913631769,2018-08-12,2019-07-28
264,"Forest",-64.7869400195358,-10.4179514987482,2018-08-12,2019-07-28
343,"Forest",-65.3554704721086,-10.253409504052,2018-08-12,2019-07-28
326,"Forest",-64.9771239633367,-10.9085628527463,2018-08-12,2019-07-28
252,"Forest",-65.3658712113296,-10.2778246147663,2018-08-12,2019-07-28
251,"Forest",-65.6202902135376,-10.4251334078348,2018-08-12,2019-07-28
233,"NonForest",-65.5004865620023,-10.9224472642954,2018-08-12,2019-07-28
340,"Forest",-64.9028335452594,-10.4495548140413,2018-08-12,2019-07-28
249,"Forest",-65.358870291836,-10.1077044863165,2018-08-12,2019-07-28
363,"Forest",-65.6112406173451,-10.3355750670892,2018-08-12,2019-07-28
207,"Forest",-65.6945074635936,-10.2013523694956,2018-08-12,2019-07-28
344,"Forest",-64.7872192927185,-9.97705381522224,2018-08-12,2019-07-28
263,"Forest",-64.8407954145813,-10.4914120575127,2018-08-12,2019-07-28
209,"Forest",-64.8157859317779,-10.3685206528188,2018-08-12,2019-07-28
378,"Forest",-65.6593553738598,-10.5213965797033,2018-08-12,2019-07-28
327,"Forest",-65.17479588457,-10.90143849702,2018-08-12,2019-07-28
220,"Forest",-65.6242700635818,-10.5184363869322,2018-08-12,2019-07-28
305,"Forest",-65.119718093485,-10.8459678469003,2018-08-12,2019-07-28
396,"Forest",-65.2042984419597,-10.1644507227912,2018-08-12,2019-07-28
240,"Forest",-65.6919018851177,-10.7862041892965,2018-08-12,2019-07-28
232,"Forest",-64.8205791286586,-10.5019245126993,2018-08-12,2019-07-28
346,"NatNonForest",-64.7771490628773,-10.8720015002796,2018-08-12,2019-07-28
385,"Forest",-65.3075097933056,-10.0288989952015,2018-08-12,2019-07-28
214,"Forest",-65.6944286195974,-10.5229975845208,2018-08-12,2019-07-28
324,"Forest",-64.8321725481209,-10.8665256258739,2018-08-12,2019-07-28
379,"Forest",-65.7317832294844,-10.7806146406425,2018-08-12,2019-07-28
234,"Forest",-65.2394829004273,-10.3678362884752,2018-08-12,2019-07-28
302,"Forest",-65.5547668652549,-10.0160631729926,2018-08-12,2019-07-28
272,"Forest",-64.9966840937966,-10.5019506623852,2018-08-12,2019-07-28
314,"Forest",-64.798944380361,-10.7694521229699,2018-08-12,2019-07-28
358,"NonForest",-65.1237563682886,-10.3172829845557,2018-08-12,2019-07-28
332,"Forest",-65.0013248765681,-10.5840867740827,2018-08-12,2019-07-28
307,"NonForest",-65.1205013791242,-10.1293916819084,2018-08-12,2019-07-28
368,"Forest",-65.5676470050087,-10.0309635657471,2018-08-12,2019-07-28
309,"Forest",-64.8872840522642,-10.9336266905603,2018-08-12,2019-07-28
283,"Forest",-65.5659342519362,-10.4084063365288,2018-08-12,2019-07-28
313,"Forest",-65.4218662313112,-10.3334390971012,2018-08-12,2019-07-28
373,"NonForest",-65.4292396577011,-9.9437158144594,2018-08-12,2019-07-28
304,"NonForest",-65.3026994455542,-10.2743031435507,2018-08-12,2019-07-28
247,"Forest",-65.4432328849422,-10.5337096688442,2018-08-12,2019-07-28
218,"Forest",-65.1014454849595,-10.186729343122,2018-08-12,2019-07-28
295,"Forest",-65.4474593527494,-10.7203707661057,2018-08-12,2019-07-28
230,"NonForest",-65.5083848291592,-10.7178978251014,2018-08-12,2019-07-28
350,"Forest",-65.0217645782675,-10.7737735394135,2018-08-12,2019-07-28
275,"Forest",-65.1695856646906,-10.2786559231074,2018-08-12,2019-07-28
297,"Forest",-64.9755882338318,-10.7440615351624,2018-08-12,2019-07-28
356,"Forest",-65.0099156511032,-10.4717670618151,2018-08-12,2019-07-28
376,"Forest",-65.3077787225377,-10.7133945369475,2018-08-12,2019-07-28
213,"Forest",-65.0272344213199,-10.6616558455166,2018-08-12,2019-07-28
277,"Forest",-65.2464721646334,-10.8748931270844,2018-08-12,2019-07-28
242,"NatNonForest",-64.8034567013112,-10.6823709993007,2018-08-12,2019-07-28
308,"Forest",-65.3194472049495,-10.1804652838583,2018-08-12,2019-07-28
279,"Forest",-65.1854699508022,-10.1457772751541,2018-08-12,2019-07-28
370,"Forest",-65.5801780893862,-10.3756728774026,2018-08-12,2019-07-28
225,"Forest",-65.6081789377082,-10.3073185221827,2018-08-12,2019-07-28
284,"Forest",-65.6450672410783,-10.7702545455483,2018-08-12,2019-07-28
226,"NonForest",-65.4552697291007,-10.7144356015108,2018-08-12,2019-07-28
375,"Pasture",-65.2291482707211,-10.6200646248008,2018-08-12,2019-07-28
386,"Forest",-64.8633550507978,-10.9101802352573,2018-08-12,2019-07-28
335,"Forest",-65.5035957203266,-10.3284773532816,2018-08-12,2019-07-28
217,"Forest",-65.060893386762,-10.1944898645544,2018-08-12,2019-07-28
366,"Forest",-64.7609690433181,-10.9355559653965,2018-08-12,2019-07-28
395,"Forest",-65.7322112251255,-10.1089744332639,2018-08-12,2019-07-28
349,"Forest",-65.6087475564121,-10.7227653177526,2018-08-12,2019-07-28
244,"Forest",-65.3618609561993,-10.8752925030865,2018-08-12,2019-07-28
390,"Forest",-65.0293184930036,-10.7824014325338,2018-08-12,2019-07-28
235,"Forest",-65.6659886615827,-10.2048392878444,2018-08-12,2019-07-28
301,"Forest",-65.5566487694169,-10.0467712414894,2018-08-12,2019-07-28
212,"Forest",-65.5682824088084,-10.076770945768,2018-08-12,2019-07-28
310,"Forest",-64.9131316123879,-10.5351882783282,2018-08-12,2019-07-28
236,"NonForest",-65.300448123892,-10.69862751391,2018-08-12,2019-07-28
348,"Forest",-64.9497727577953,-10.7808335512355,2018-08-12,2019-07-28
285,"Forest",-64.7560188789478,-10.3263629328814,2018-08-12,2019-07-28
261,"NatNonForest",-65.1052149030602,-10.7854196780107,2018-08-12,2019-07-28
397,"Forest",-65.3913158788284,-9.95564702235261,2018-08-12,2019-07-28
364,"NonForest",-65.3870526070715,-10.6845118426672,2018-08-12,2019-07-28
339,"Forest",-65.4936495550399,-10.1887619636523,2018-08-12,2019-07-28
352,"Forest",-64.8124307152393,-10.4987167125125,2018-08-12,2019-07-28
231,"Forest",-65.5309064540514,-10.1824212879805,2018-08-12,2019-07-28
361,"Forest",-64.7634393614594,-10.6056673742676,2018-08-12,2019-07-28
227,"Forest",-65.4631904422299,-10.6882580067878,2018-08-12,2019-07-28
392,"Forest",-64.9782248743917,-10.529183879585,2018-08-12,2019-07-28
269,"NatNonForest",-64.7522148495181,-10.624353038444,2018-08-12,2019-07-28
208,"Forest",-65.0385657810844,-10.327051826654,2018-08-12,2019-07-28
204,"Forest",-65.0418630242953,-10.8259761062901,2018-08-12,2019-07-28
278,"Forest",-64.9918468226681,-10.3878160999728,2018-08-12,2019-07-28
267,"Forest",-65.5868027616637,-10.4816079519443,2018-08-12,2019-07-28
321,"Forest",-65.6908066203879,-10.7142062584302,2018-08-12,2019-07-28
276,"Forest",-64.9220119625863,-10.8289156958078,2018-08-12,2019-07-28
259,"Forest",-65.3548272366558,-10.6048689957955,2018-08-12,2019-07-28
258,"Forest",-65.7024122968365,-10.4961864547182,2018-08-12,2019-07-28
237,"Forest",-65.2156650363327,-10.5490317455683,2018-08-12,2019-07-28
294,"Forest",-65.0744378396041,-10.5335396195783,2018-08-12,2019-07-28
330,"Forest",-64.9302834128036,-10.5022709020888,2018-08-12,2019-07-28
253,"NatNonForest",-65.7361007404406,-10.7325130079204,2018-08-12,2019-07-28
347,"Forest",-65.1286846790623,-10.2627481821365,2018-08-12,2019-07-28
290,"Forest",-65.4774065550526,-10.8957073740937,2018-08-12,2019-07-28
336,"Forest",-65.4866948219008,-10.3145113636989,2018-08-12,2019-07-28
260,"Forest",-64.7726311657583,-10.1116536897812,2018-08-12,2019-07-28
221,"Forest",-65.5888850190098,-10.4133718898355,2018-08-12,2019-07-28
333,"Forest",-65.2367344410655,-10.4688083188273,2018-08-12,2019-07-28
337,"Forest",-65.507541720633,-10.6820314389677,2018-08-12,2019-07-28
256,"Forest",-65.5406255553114,-10.8361862639592,2018-08-12,2019-07-28
211,"Forest",-65.5589954769361,-10.216177827035,2018-08-12,2019-07-28
268,"Forest",-65.7103642945128,-10.0696722447095,2018-08-12,2019-07-28
320,"Forest",-65.7197640464356,-10.8360121293391,2018-08-12,2019-07-28
345,"Forest",-65.2012092365111,-10.1662791347909,2018-08-12,2019-07-28
351,"NatNonForest",-64.8264848544633,-10.8936788194167,2018-08-12,2019-07-28
205,"Forest",-65.5527601410345,-10.2235458777333,2018-08-12,2019-07-28
387,"Forest",-64.7666263336826,-10.1480285477268,2018-08-12,2019-07-28
291,"NatNonForest",-64.8195121302064,-10.6310214981607,2018-08-12,2019-07-28
391,"NonForest",-65.6326676677677,-10.5718557467293,2018-08-12,2019-07-28
557,"Pasture",-65.2988160966371,-10.5906427772842,2018-08-12,2019-07-28
527,"Pasture",-64.7801455616736,-10.3144783655033,2018-08-12,2019-07-28
594,"Pasture",-64.8544903964451,-10.7179600048153,2018-08-12,2019-07-28
459,"Pasture",-64.7497541623973,-10.2498244265221,2018-08-12,2019-07-28
537,"Pasture",-65.327198999889,-10.873930484287,2018-08-12,2019-07-28
470,"Pasture",-64.9130085354144,-10.1069808797835,2018-08-12,2019-07-28
599,"Pasture",-65.234468192343,-10.4200197847479,2018-08-12,2019-07-28
576,"Pasture",-65.4324326689642,-10.749495809247,2018-08-12,2019-07-28
465,"Pasture",-64.8144909470167,-10.205805407093,2018-08-12,2019-07-28
